dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2022-0262-ECU,Espíndola,Admin2,Loja,Espíndola,llm_osm,GAUL,3,geodetic,516469417.03472954,23433916595.22874,497906266.4414471,23452479745.82202,0.9640575995770255,0.021247249234591165,0.021230431572172977,False,False,False,False
2022-0262-ECU,Catamayo,Admin2,Loja,Catamayo,llm_osm,GAUL,3,geodetic,652204994.2616137,23433916595.22874,649263981.9711925,23436857607.51916,0.9954906627267538,0.027706165946813424,0.027702689193404986,False,False,False,False
2022-0262-ECU,Santa Elena,Admin2,Santa Elena,Santa Elena,llm_osm,GAUL,3,geodetic,122748492.88192731,23433916595.22874,0.0,23556665088.11067,0.0,0.0,0.0,False,False,False,False
2022-0262-ECU,Alfredo Baquerizo Moreno,Admin2,Guayas,Alfredo Baquerizo Moreno,llm_osm,GAUL,3,geodetic,221820175.2384185,23433916595.22874,217916388.6690511,23437820381.798107,0.9824011203436681,0.009299187687363365,0.009297638821325114,False,False,False,False
2022-0262-ECU,Caluma,Admin2,Bolivar,Caluma,llm_osm,GAUL,3,geodetic,173359323.57448542,23433916595.22874,172149595.8210693,23435126322.98216,0.9930218477525592,0.007346172592255441,0.007345793380778456,False,False,False,False
2022-0262-ECU,Zaruma,Admin2,El Oro,Zaruma,llm_osm,GAUL,3,geodetic,660336839.6822344,23433916595.22874,644288642.1194803,23449964792.791496,0.975696952527324,0.02749385231876521,0.02747503664984325,False,False,False,False
2022-0264-AFG,Kandahar,Admin1,Kandahar,,llm_osm,GAUL,3,geodetic,53972889778.257835,281861034415.91235,53861925346.618416,281971998847.55176,0.997944070956821,0.1910939036260688,0.19101870244831964,False,False,False,False
2022-0264-AFG,Helmand,Admin1,Hilmand,,llm_osm,GAUL,3,geodetic,58012287419.15711,281861034415.91235,57671836469.59501,282201485365.4744,0.994131399317144,0.2046108877344671,0.20436404292807026,False,False,False,False
2022-0264-AFG,Badakhshan,Admin1,Badakhshan,,llm_osm,GAUL,3,geodetic,43431710667.06948,281861034415.91235,43372461445.81763,281920283637.1642,0.9986358073319738,0.1538788840951229,0.1538465444424661,False,False,False,False
2022-0264-AFG,Takhar,Admin1,Takhar,,llm_osm,GAUL,3,geodetic,12235323076.649555,281861034415.91235,12212992729.98414,281883364762.57776,0.9981749279095024,0.043329837184811884,0.0433264046648187,False,False,False,False
2022-0264-AFG,Parwan,Admin1,Parwan,,llm_osm,GAUL,3,geodetic,5565464871.833465,281861034415.91235,5533566890.653202,281892932397.0926,0.994268586377807,0.01963225212069543,0.019630030606295097,False,False,False,False
2022-0264-AFG,Kunduz,Admin1,Kunduz,,llm_osm,GAUL,3,geodetic,7958776819.916406,281861034415.91235,7905335494.926449,281914475740.9023,0.9932852338746045,0.028046925717520023,0.028041608981413092,False,False,False,False
2022-0264-AFG,Wardak,Admin1,Wardak,,llm_osm,GAUL,3,geodetic,10595063900.819185,281861034415.91235,10577446212.550365,281878652104.1812,0.9983371796117758,0.03752716736625025,0.03752482188200965,False,False,False,False
2022-0264-AFG,Baghlan,Admin1,Baghlan,,llm_osm,GAUL,3,geodetic,17855424808.105858,281861034415.91235,17819346314.087433,281897112909.9308,0.9979794099324903,0.06322032540260006,0.0632122341734692,False,False,False,False
2022-0264-AFG,Faryab,Admin1,Faryab,,llm_osm,GAUL,3,geodetic,20438130457.59142,281861034415.91235,20396933956.303387,281902230917.2004,0.997984331229634,0.07236521358325039,0.07235463830825206,False,False,False,False
2022-0264-AFG,Jawzjan,Admin1,Jawzjan,,llm_osm,GAUL,3,geodetic,11288144919.892218,281861034415.91235,11087485209.201485,282061694126.6031,0.9822238541306175,0.03933670800640312,0.039308723729869106,False,False,False,False
2022-0264-AFG,Badghis,Admin1,Badghis,,llm_osm,GAUL,3,geodetic,20698689768.43136,281861034415.91235,20616555911.628147,281943168272.7155,0.9960319296669455,0.07314439881465307,0.07312309086236254,False,False,False,False
2022-0264-AFG,Bamyan,Admin1,Bamyan,,llm_osm,GAUL,3,geodetic,17848795995.12716,281861034415.91235,17747435960.895313,281962394450.14417,0.9943211836664211,0.06296519842720548,0.06294256365464852,False,False,False,False
2022-0282-LBR,Montserrado,Admin1,Montserrado,,llm_osm,GAUL,3,geodetic,1892842764.1266577,49025613373.60484,1892527880.4434319,49025928257.28807,0.9998336450923481,0.03860283941826947,0.038602591479990865,False,False,False,False
2022-0282-LBR,Bong,Admin1,Bong,,llm_osm,GAUL,3,geodetic,8646995093.540386,49025613373.60484,8628473375.253225,49044135091.892006,0.9978580167923309,0.1759992946849851,0.175932827831226,False,False,False,False
2022-0282-LBR,Margibi,Admin1,Margibi,,llm_osm,GAUL,3,geodetic,2659487889.5194173,49025613373.60484,2659448723.5361032,49025652539.58816,0.9999852731108615,0.05424610811637367,0.0542460647798334,False,False,False,False
2022-0282-LBR,Nimba,Admin1,Nimba,,llm_osm,GAUL,3,geodetic,11318657372.563915,49025613373.60484,11216964925.76706,49127305820.4017,0.9910155026829105,0.22879805379051554,0.22832444683153888,False,False,False,False
2022-0282-LBR,Lofa,Admin1,Lofa,,llm_osm,GAUL,3,geodetic,9839455264.25301,49025613373.60484,9728958158.028103,49136110479.82974,0.9887699976007467,0.19844643419119623,0.19800016857300534,False,False,False,False
2022-0282-LBR,Grand Cape Mount,Admin1,Grand Cape Mount,,llm_osm,GAUL,3,geodetic,5073193297.889775,49025613373.60484,4803020997.302194,49295785674.19243,0.9467451199425101,0.0979696258096817,0.09743268986615816,False,False,False,False
2022-0282-LBR,Bomi,Admin1,Bomi,,llm_osm,GAUL,3,geodetic,1898424105.4183316,49025613373.60484,1886405874.9992633,49037631604.02392,0.993669364824874,0.038477965805827026,0.0384685355571795,False,False,False,False
2022-0282-LBR,Grand Bassa,Admin1,Grand Bassa,,llm_osm,GAUL,3,geodetic,7769472090.416032,49025613373.60484,7705197336.655097,49089888127.365776,0.9917272688526393,0.15716677072323054,0.1569609879057707,False,False,False,False
2022-0318-BRA,Pernambuco,Admin1,Pernambuco,,llm_osm,GAUL,3,geodetic,105789825229.09702,182667690061.95676,97933153596.00172,190524361695.05206,0.9257332015051448,0.536127399228539,0.5140190615242726,False,False,False,False
2022-0318-BRA,Alagoas,Admin1,Alagoas,,llm_osm,GAUL,3,geodetic,33479816683.483364,182667690061.95676,27794710193.94619,188352796551.49393,0.8301930221636544,0.1521599697489953,0.14756728173317762,False,False,False,False
2022-0318-BRA,Paraíba,Admin1,Paraíba,,llm_osm,GAUL,3,geodetic,59513982301.06973,182667690061.95676,56176594675.225945,186005077687.80054,0.9439226296610335,0.3075343792663722,0.30201645768786656,False,False,False,False
2022-0326-THA,Chiang Rai,Admin1,Chiang Rai,,llm_osm,GAUL,3,geodetic,11576048199.670004,106594593923.77405,11563862050.399338,106606780073.04471,0.998947296256851,0.10848450774781948,0.10847210695676227,False,False,False,False
2022-0326-THA,Chiang Mai,Admin1,Chiang Mai,,llm_osm,GAUL,3,geodetic,41404445.25201218,106594593923.77405,41404445.25201218,106594593923.77405,1.0,0.000388429128794473,0.000388429128794473,False,True,False,True
2022-0326-THA,Phayao,Admin1,Phayao,,llm_osm,GAUL,3,geodetic,6194080654.9644785,106594593923.77405,6078674602.129925,106709999976.6086,0.9813683322411927,0.057026105906241305,0.05696443260671355,False,False,False,False
2022-0326-THA,Lamphun,Admin1,Lamphun,,llm_osm,GAUL,3,geodetic,4482899416.690526,106594593923.77405,4482899416.690526,106594593923.77405,1.0,0.04205559824071617,0.04205559824071617,False,True,False,True
2022-0326-THA,Tak,Admin1,Tak,,llm_osm,GAUL,3,geodetic,17270013976.035267,106594593923.77405,17166643205.411291,106697964694.39803,0.9940144361916894,0.1610460959932657,0.1608900718451342,False,False,False,False
2022-0326-THA,Lampang,Admin1,Lampang,,llm_osm,GAUL,3,geodetic,12496448868.700874,106594593923.77405,12488073549.063013,106602969243.4119,0.9993297840269776,0.11715484894096274,0.11714564460721887,False,False,False,False
2022-0326-THA,Mae Hong Son,Admin1,Mae Hong Son,,llm_osm,GAUL,3,geodetic,12766767656.02138,106594593923.77405,12730951231.650259,106630410348.14517,0.9971945581421913,0.11943336676862037,0.11939324991889345,False,False,False,False
2022-0326-THA,Kanchanaburi,Admin1,Kanchanaburi,,llm_osm,GAUL,3,geodetic,19416729382.95278,106594593923.77405,19317986099.12939,106693337207.59744,0.9949145254138381,0.18122857255728853,0.18106084789101332,False,False,False,False
2022-0328-COL,Meta,Admin1,Meta,,llm_osm,GAUL,3,geodetic,85412515707.44684,85325673489.3965,83512250530.12971,87225938666.71361,0.9777519118646982,0.9787470419498987,0.9574244978804558,False,False,False,False
2022-0367-CUB,Pinar del Río,Admin1,Pinar del Río,,llm_osm,GAUL,3,geodetic,25837639050.42326,30275045963.23569,8907999784.450394,47204685229.20856,0.3447683345628465,0.29423571463005427,0.18871007700181516,False,False,False,False
2022-0367-CUB,Sancti Spíritus,Admin1,Sancti Spíritus,,llm_osm,GAUL,3,geodetic,12306135867.636513,30275045963.23569,6552739892.7285385,36028441938.14367,0.5324774537847714,0.21644029543954504,0.18187686006457826,False,False,False,False
2022-0367-CUB,Matanzas,Admin1,Matanzas,,llm_osm,GAUL,3,geodetic,369745895.78990674,30275045963.23569,294879087.5769794,30349912771.448616,0.7975182170636793,0.00974000462080434,0.00971597809185086,False,False,False,False
2022-0373-FRA,Centre-Val de Loire,Admin1,Centre-Val de Loire,,llm_osm,GAUL,3,geodetic,39530604527.91124,12743811945.359903,6400876392.545848,45873540080.725296,0.16192204670248347,0.5022732931080676,0.13953308118976646,False,False,False,False
2022-0373-FRA,Loir-et-Cher,Admin2,Centre-Val de Loire,Loir-et-Cher,llm_osm,GAUL,3,geodetic,6421653079.278512,12743811945.359903,6349114291.073624,12816350733.564793,0.9887040319199183,0.49821154912642707,0.4953917400563877,False,False,False,False
2022-0375-GUY,Mahaica-Berbice,Admin1,Mahaica-Berbice,,llm_osm,GAUL,3,geodetic,3887217019.9337783,123806479090.2155,3755092761.2169642,123938603348.93231,0.9660105782519277,0.030330341261709717,0.030298007721169896,False,False,False,False
2022-0375-GUY,Upper Demerara-Upper Berbice,Admin1,Upper Demerara-Berbice,,llm_osm,GAUL,3,geodetic,1749930.6211516429,123806479090.2155,1749930.6211516429,123806479090.2155,1.0,1.4134402609709147e-05,1.4134402609709147e-05,False,True,False,True
2022-0375-GUY,Cuyuni-Mazaruni,Admin1,Cuyuni-Mazaruni,,llm_osm,GAUL,3,geodetic,47636290520.71986,123806479090.2155,47312317943.17873,124130451667.75664,0.9931990385061529,0.38214735037172903,0.38114997011219515,False,False,False,False
2022-0375-GUY,Upper Takutu-Upper Essequibo,Admin1,Upper Takutu-Upper Essequibo,,llm_osm,GAUL,3,geodetic,54487254524.47471,123806479090.2155,54059879121.98723,124233854492.70299,0.9921564151797094,0.4366482232532822,0.4351461149035064,False,False,False,False
2022-0445-SDN,Kassala,Admin1,Kassala,,llm_osm,GAUL,3,geodetic,2402276329.392989,284004590068.40875,2395769694.714796,284011096703.087,0.9972914711773241,0.008435672445074646,0.008435479185587597,False,False,False,False
2022-0445-SDN,South Kordofan,Admin1,South Kurdufan,,llm_osm,GAUL,3,geodetic,78828960147.69862,284004590068.40875,78519312074.05559,284314238142.05176,0.9960718995523618,0.27647198256599476,0.2761708755325332,False,False,False,False
2022-0445-SDN,White Nile,Admin1,White Nile,,llm_osm,GAUL,3,geodetic,39818177157.86872,284004590068.40875,39388162344.29266,284434604881.9848,0.9892005399475933,0.13868847096733597,0.1384787985295786,False,False,False,False
2022-0445-SDN,West Darfur,Admin1,West Darfur,,llm_osm,GAUL,3,geodetic,22837783783.739407,284004590068.40875,22512795943.58722,284329577908.5609,0.9857697295311298,0.0792691270875746,0.07917852271713789,False,False,False,False
2022-0446-NER,Zinder,Admin1,Zinder,,llm_osm,GAUL,3,geodetic,145840656282.50018,559797011352.4829,145833873729.81848,559803793905.1647,0.9999534934026314,0.26051206200168947,0.2605089056515468,False,False,False,False
2022-0446-NER,Maradi,Admin1,Maradi,,llm_osm,GAUL,3,geodetic,39259096003.31355,559797011352.4829,39172647614.637535,559883459741.1589,0.9977980035844758,0.06997652152517836,0.06996571685248129,False,False,False,False
2022-0446-NER,Diffa,Admin1,Diffa,,llm_osm,GAUL,3,geodetic,145776743329.1827,559797011352.4829,145744447595.8055,559829307085.8601,0.9997784575739611,0.2603523145714613,0.2603372952274771,False,False,False,False
2022-0446-NER,Tahoua,Admin1,Tahoua,,llm_osm,GAUL,3,geodetic,32671627.214860033,559797011352.4829,32671627.214860033,559797011352.4829,1.0,5.83633469852306e-05,5.83633469852306e-05,False,True,False,True
2022-0446-NER,Dosso,Admin1,Dosso,,llm_osm,GAUL,3,geodetic,31802129896.818146,559797011352.4829,31687411761.484467,559911729487.8165,0.9963927530732727,0.056605182090784883,0.05659358447530786,False,False,False,False
2022-0446-NER,Tillabéri,Admin1,Tillabéry,,llm_osm,GAUL,3,geodetic,12847169.673605865,559797011352.4829,12847169.673605865,559797011352.4829,1.0,2.2949693215701164e-05,2.2949693215701164e-05,False,True,False,True
2022-0448-PHL,Abra,Admin1,Abra,,llm_osm,GAUL,3,geodetic,3913781424.2630944,20418209361.95651,3885876868.801622,20446113917.417984,0.9928701804120994,0.19031428270305825,0.19005454457001997,False,False,False,False
2022-0448-PHL,Benguet,Admin1,Benguet,,llm_osm,GAUL,3,geodetic,2485273585.226348,20418209361.95651,2473719568.9402347,20429763378.242622,0.995351008293495,0.12115262044228538,0.12108410279360882,False,False,False,False
2022-0448-PHL,Ilocos Sur,Admin1,Ilocos Sur,,llm_osm,GAUL,3,geodetic,4270853344.5265827,20418209361.95651,2515693514.197082,22173369192.28601,0.5890376726283826,0.12320833181798778,0.11345562744124053,False,False,False,False
2022-0448-PHL,Pangasinan,Admin1,Pangasinan,,llm_osm,GAUL,3,geodetic,8022511593.868782,20418209361.95651,5137417754.708364,23303303201.11693,0.6403752359341734,0.2516096129507062,0.2204587783272771,False,False,False,False
2022-0448-PHL,Mountain Province,Admin1,Mountain Province,,llm_osm,GAUL,3,geodetic,1996649467.419142,20418209361.95651,1953093947.2330217,20461764882.14263,0.9781856951373543,0.09565451664297524,0.09545090359910859,False,False,False,False
2022-0448-PHL,Nueva Vizcaya,Admin1,Nueva Vizcaya,,llm_osm,GAUL,3,geodetic,4201036978.6113853,20418209361.95651,4165081923.922892,20454164416.645,0.9914413858122292,0.20398859910229594,0.20363002071761338,False,False,False,False
2022-0449-CAF,Lobaye,Admin1,Lobaye,,llm_osm,GAUL,3,geodetic,18555447386.686382,99394770666.9346,18274102077.61478,99676115976.00621,0.9848375895655597,0.18385375764737266,0.1833348129456978,False,False,False,False
2022-0449-CAF,Ouaka,Admin1,Ouaka,,llm_osm,GAUL,3,geodetic,48937833194.692696,99394770666.9346,48208623926.783,100123979934.8443,0.9850992735005525,0.48502173306810026,0.4814892891608461,False,False,False,False
2022-0449-CAF,Ouham-Pendé,Admin1,Ouham-Pendé,,llm_osm,GAUL,3,geodetic,32239045320.374798,99394770666.9346,31567044557.444695,100066771429.86472,0.9791556866448088,0.3175926092050034,0.31545980854962985,False,False,False,False
2022-0498-SEN,Thies,Admin1,Thiès,,llm_osm,GAUL,3,geodetic,34891346.785943076,36585609619.89077,34891346.785943076,36585609619.89077,1.0,0.0009536904577633015,0.0009536904577633015,False,True,False,True
2022-0498-SEN,Matam,Admin1,Matam,,llm_osm,GAUL,3,geodetic,29209258065.672066,36585609619.89077,28657961105.79376,37136906579.76907,0.9811259512775432,0.7833123843920609,0.7716841208687436,False,False,False,False
2022-0523-AFG,Kunar,Admin1,Kunar,,llm_osm,GAUL,3,geodetic,4825980716.248728,25043273731.603416,4823294748.771376,25045959699.080765,0.999443435928306,0.19259841187155208,0.19257775731981233,False,False,False,False
2022-0523-AFG,Laghman,Admin1,Laghman,,llm_osm,GAUL,3,geodetic,3946614644.7765827,25043273731.603416,3893566812.5899115,25096321563.790085,0.9865586491306211,0.15547355566682225,0.155144920449525,False,False,False,False
2022-0523-AFG,Nangarhar,Admin1,Nangarhar,,llm_osm,GAUL,3,geodetic,7365892524.493452,25043273731.603416,7345793836.858958,25063372419.23791,0.9972713846193573,0.2933240244700483,0.2930888036128986,False,False,False,False
2022-0523-AFG,Nuristan,Admin1,Nuristan,,llm_osm,GAUL,3,geodetic,8984358412.345245,25043273731.603416,8954019784.010798,25073612359.937866,0.9966231725247336,0.3575419044640019,0.3571092850712392,False,False,False,False
2022-0525-ITA,Calabria,Admin1,Calabria,,llm_osm,GAUL,3,geodetic,15086324091.266281,89894962221.05727,15047139981.510206,89934146330.81334,0.9974026734730722,0.16738579793279582,0.16731286830878317,False,False,False,False
2022-0525-ITA,Liguria,Admin1,Liguria,,llm_osm,GAUL,3,geodetic,5422211174.541164,89894962221.05727,5320919992.6691885,89996253402.92924,0.9813192111831485,0.05919041358051542,0.059123794507827815,False,False,False,False
2022-0525-ITA,Emilia-Romagna,Admin1,Emilia-Romagna,,llm_osm,GAUL,3,geodetic,22511913091.569916,89894962221.05727,22091066700.719673,90315808611.9075,0.9813056140924852,0.2457431001127335,0.24459800604395102,False,False,False,False
2022-0530-CHN,Heilongjiang,Admin1,Heilongjiang,,llm_osm,GAUL,3,geodetic,452607410668.4121,1801331715383.263,447059806633.7379,1806879319417.937,0.9877430110424363,0.24818294310585576,0.24742095491897736,False,False,False,False
2022-0530-CHN,Shanxi,Admin1,Shanxi,,llm_osm,GAUL,3,geodetic,156767597420.1681,1801331715383.263,153730028326.03064,1804369284477.4004,0.9806237440381499,0.08534243138739277,0.08519876149995287,False,False,False,False
2022-0567-CHN,Sichuan,Admin1,Sichuan,,llm_osm,GAUL,3,geodetic,486099719226.5996,483791624321.3647,480088499548.30164,489802843999.6627,0.9876337725768243,0.9923456203313615,0.9801668271828823,False,False,False,False
2022-0579-MEX,Nuevo León,Admin1,Nuevo León,,llm_osm,GAUL,3,geodetic,64156535346.31501,65012758304.148285,61905577546.61843,67263716103.84486,0.9649145985277108,0.9522066000800401,0.9203413241552952,False,False,False,False
2022-0603-CAN,Nova Scotia,Admin1,Nova Scotia,,llm_osm,GAUL,3,geodetic,110113696289.96152,1976068931144.6863,55429743655.03063,2030752883779.6172,0.5033864589293954,0.028050511184810542,0.027295169243766057,False,False,False,False
2022-0603-CAN,Prince Edward Island,Admin1,Prince Edward Island,,llm_osm,GAUL,3,geodetic,26311408716.135704,1976068931144.6863,5739253379.87291,1996641086480.9492,0.2181279399287071,0.0029043791385092556,0.002874454211491891,False,False,False,False
2022-0603-CAN,Newfoundland and Labrador,Admin1,Newfoundland and Labrador,,llm_osm,GAUL,3,geodetic,574264312679.9751,1976068931144.6863,406262575026.5035,2144070668798.1577,0.7074487584481063,0.20559129725862646,0.18948189578761918,False,False,False,False
2022-0603-CAN,Quebec,Admin1,Québec,,llm_osm,GAUL,3,geodetic,1658946769734.3037,1976068931144.6863,1507663916613.359,2127351784265.6313,0.9088078919221897,0.7629611967736407,0.7087045629991137,False,False,False,False
2022-0613-THA,Sisaket,Admin1,Si Sa Ket,,llm_osm,GAUL,3,geodetic,8869587887.503296,8884552219.985899,8768329311.020357,8985810796.46884,0.9885836210467449,0.986918540621091,0.9757972329515389,False,False,False,False
2022-0614-CUB,Pinar del Río,Admin1,Pinar del Río,,llm_osm,GAUL,3,geodetic,25837639050.42326,14071066008.394085,8907999784.450394,31000705274.36695,0.3447683345628465,0.6330721339190885,0.2873482943569031,False,False,False,False
2022-0614-CUB,Isla de la Juventud,Admin1,Isla de la Juventud,,llm_osm,GAUL,3,geodetic,21102235565.710968,14071066008.394085,2420417693.0781455,32752883881.026913,0.11469958647467111,0.1720138112943431,0.07389937636851102,False,False,False,False
2022-0647-GTM,Alta Verapaz,Admin1,Alta Verapaz,,llm_osm,GAUL,3,geodetic,10599429410.234697,89128625123.98407,10597730807.204199,89130323727.01457,0.9998397458047262,0.11890378419348469,0.1189015181821013,False,False,False,False
2022-0647-GTM,Izabal,Admin1,Izabal,,llm_osm,GAUL,3,geodetic,9713198972.818678,89128625123.98407,8213967251.175146,90627856845.62761,0.8456500555749998,0.09215857688536035,0.09063402288290384,False,False,False,False
2022-0647-GTM,Quiché,Admin1,Quiché,,llm_osm,GAUL,3,geodetic,7273010986.430408,89128625123.98407,7248415452.582584,89153220657.8319,0.9966182460202917,0.0813253367534789,0.08130290077126708,False,False,False,False
2022-0647-GTM,Huehuetenango,Admin1,Huehuetenango,,llm_osm,GAUL,3,geodetic,7367629575.841896,89128625123.98407,7343953135.125215,89152301564.70074,0.9967864235745082,0.08239724471132892,0.08237536223106329,False,False,False,False
2022-0647-GTM,Zacapa,Admin1,Zacapa,,llm_osm,GAUL,3,geodetic,2694781995.343917,89128625123.98407,2688855905.4103165,89134551213.91766,0.9978009019119767,0.030168264142635796,0.030166258412601652,False,False,False,False
2022-0647-GTM,Petén,Admin1,Petén,,llm_osm,GAUL,3,geodetic,35846477332.14596,89128625123.98407,35715596180.74069,89259506275.38934,0.9963488420300676,0.4007197029131531,0.40013212789401464,False,False,False,False
2022-0647-GTM,Chimaltenango,Admin1,Chimaltenango,,llm_osm,GAUL,3,geodetic,1872365825.3270009,89128625123.98407,1854405724.1282082,89146585225.18286,0.99040780334919,0.020805950069897317,0.020801758356127818,False,False,False,False
2022-0647-GTM,Totonicapán,Admin1,Totonicapán,,llm_osm,GAUL,3,geodetic,1077242346.3912024,89128625123.98407,1077242346.3912024,89128625123.98407,1.0,0.012086379038077655,0.012086379038077655,False,True,False,True
2022-0647-GTM,Sacatepéquez,Admin1,Sacatepéquez,,llm_osm,GAUL,3,geodetic,537548150.8987734,89128625123.98407,535060546.34745675,89131112728.53539,0.9953723130715687,0.006003240211583547,0.006003072664166984,False,False,False,False
2022-0647-GTM,Jalapa,Admin1,Jalapa,,llm_osm,GAUL,3,geodetic,2020783454.3287961,89128625123.98407,1991592933.025509,89157815645.28735,0.9855548494121145,0.022345154884360282,0.022337839017378163,False,False,False,False
2022-0647-GTM,Guatemala,Admin1,Guatemala,,llm_osm,GAUL,3,geodetic,116040312069.30975,89128625123.98407,88818255327.60588,116350681865.68794,0.765408621743068,0.9965177315823458,0.7633668656117998,False,False,False,False
2022-0647-GTM,Sololá,Admin1,Sololá,,llm_osm,GAUL,3,geodetic,1184468367.7015672,89128625123.98407,1169291173.3078997,89143802318.37773,0.9871864924319436,0.013119142942924733,0.013116909340839734,False,False,False,False
2022-0647-GTM,San Marcos,Admin1,San Marcos,,llm_osm,GAUL,3,geodetic,3551971681.7733135,89128625123.98407,3536334718.771181,89144262086.9862,0.9955976667600217,0.03967675607978801,0.0396697963052345,False,False,False,False
2022-0647-GTM,Quetzaltenango,Admin1,Quezaltenango,,llm_osm,GAUL,3,geodetic,131282828.79444492,89128625123.98407,131282828.79444492,89128625123.98407,1.0,0.0014729592048774616,0.0014729592048774616,False,True,False,True
2022-0647-GTM,Chiquimula,Admin1,Chiquimula,,llm_osm,GAUL,3,geodetic,2380115135.9853463,89128625123.98407,2375247089.5094314,89133493170.45999,0.9979547012653657,0.026649654768098337,0.026648199291000294,False,False,False,False
2022-0650-SSD,Western Equatoria,Admin1,Eastern Equatoria,,llm_osm,GAUL,3,geodetic,78909405162.84338,382411307371.65393,77364397297.3373,383956315237.16003,0.9804204852093652,0.2023067723312616,0.20149270692305524,False,False,False,False
2022-0650-SSD,Warrap,Admin1,Warap,,llm_osm,GAUL,3,geodetic,34616005614.49888,382411307371.65393,33711065516.7994,383316247469.35345,0.9738577550576648,0.08815394541677775,0.08794582994944569,False,False,False,False
2022-0650-SSD,Unity,Admin1,Unity,,llm_osm,GAUL,3,geodetic,38300226104.31181,382411307371.65393,38166066813.4995,382545466662.46625,0.9964971671329843,0.09980370893271484,0.0997687076165898,False,False,False,False
2022-0650-SSD,Upper Nile,Admin1,Upper Nile,,llm_osm,GAUL,3,geodetic,74591420710.76599,382411307371.65393,74032834976.11243,382969893106.3075,0.9925113943489624,0.19359478537637007,0.1933124151760981,False,False,False,False
2022-0666-KHM,Oddar Meanchey,Admin1,Otdar Mean Chey,,llm_osm,GAUL,3,geodetic,6634129865.338839,6608263045.942047,6521530594.288335,6720862316.992551,0.9830272736084353,0.9868751514504296,0.970341347091691,False,False,False,False
2022-0684-COL,Guaranda,Admin2,Sucre,Guarandá,llm_osm,GAUL,3,geodetic,342425512.0053896,1610848092.6819553,303385211.0156813,1649888393.6716638,0.88598892424495,0.18833880885103516,0.18388226269082814,False,False,False,False
2022-0684-COL,Majagual,Admin2,Sucre,Majagual,llm_osm,GAUL,3,geodetic,971030208.4169136,1610848092.6819553,796181663.8143167,1785696637.284552,0.8199350101706359,0.4942624120991614,0.44586613828485616,False,False,False,False
2022-0684-COL,Caimito,Admin2,Sucre,Caimito,llm_osm,GAUL,3,geodetic,426174852.6393351,1610848092.6819553,363696165.676377,1673326779.6449134,0.8533965892731057,0.22577930676929753,0.21734915743926286,False,False,False,False
2022-0684-COL,San Marcos,Admin2,Sucre,San Marcos,llm_osm,GAUL,3,geodetic,968808101.3198283,1610848092.6819553,11044474.357775312,2568611719.644008,0.011400063998978936,0.006856310292665147,0.004299783526373538,False,False,False,False
2022-0685-PHL,Malitbog,Admin2,Bukidnon,Malitbog,llm_osm,GAUL,3,geodetic,415614087.27883,12231892670.781004,415614087.27883,12231892670.781004,1.0,0.0339779050115139,0.0339779050115139,False,True,False,True
2022-0699-COL,Norte de Santander,Admin1,Norte de Santander,,llm_osm,GAUL,3,geodetic,21795529297.973698,181584029123.4352,21616087016.00355,181763471405.40536,0.9917670142570555,0.11904178533955541,0.11892426376359756,False,False,False,False
2022-0699-COL,Nariño,Admin1,Nariño,,llm_osm,GAUL,3,geodetic,31346882649.775124,181584029123.4352,30943016852.087143,181987894921.12317,0.9871162372922311,0.17040604838134216,0.17002788490684176,False,False,False,False
2022-0699-COL,Cauca,Admin1,Cauca,,llm_osm,GAUL,3,geodetic,20585873471.19481,181584029123.4352,352641804.49488395,201817260790.13513,0.017130281354751597,0.001942030949512465,0.0017473322307232561,False,False,False,False
2022-0699-COL,Tolima,Admin1,Tolima,,llm_osm,GAUL,3,geodetic,24123901329.99845,181584029123.4352,22654474658.10025,183053455795.3334,0.9390883484475645,0.12476028187864716,0.12375879253232751,False,False,False,False
2022-0699-COL,Atlántico,Admin1,Atlántico,,llm_osm,GAUL,3,geodetic,3319827012.7099075,181584029123.4352,3318746627.612052,181585109508.53305,0.9996745658452325,0.01827664384160168,0.01827653510023132,False,False,False,False
2022-0699-COL,Boyacá,Admin1,Boyacá,,llm_osm,GAUL,3,geodetic,23231412443.172718,181584029123.4352,21757039942.43173,183058401624.1762,0.936535391279049,0.11981802610868363,0.11885299854796894,False,False,False,False
2022-0699-COL,Magdalena,Admin1,Magdalena,,llm_osm,GAUL,3,geodetic,23081728784.572247,181584029123.4352,22549907692.878857,182115850215.1286,0.9769592175414149,0.1241844219545879,0.1238217742510674,False,False,False,False
2022-0699-COL,La Guajira,Admin1,La Guajira,,llm_osm,GAUL,3,geodetic,20597373427.302177,181584029123.4352,20514572230.794487,181666830319.9429,0.9959800118787021,0.11297564179969437,0.11292414908470197,False,False,False,False
2022-0699-COL,Bosconia,Admin2,Cesar,Bosconia,llm_osm,GAUL,3,geodetic,571419656.9110905,181584029123.4352,488797713.8330911,181666651066.5132,0.8554093439406217,0.002691854102988438,0.0026906298484807136,False,False,False,False
