dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2000-0012-MOZ,"['Chibuto', 'Mabalane', 'Magude', 'Marracuene', 'Matutuine', 'Chokwe', 'Manhica', 'Manica', 'Tete', 'Inhambane', 'Sofala']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Gaza', 'Gaza', 'Maputo', 'Maputo', 'Maputo', 'Gaza', 'Maputo', 'Manica', 'Tete', 'Inhambane', 'Sofala']","['Chibuto', 'Mabalane', 'Magude', 'Marracuene', 'Matutuine', 'Chokwe', 'Manhica', None, None, None, None]",gdis_gadm,GAUL,1,geodetic,332215309103.69867,332366069188.88855,331224723714.07385,333356654578.5133,0.9970182428007386,0.9965659988169068,0.9936046548489185,False,False,False,False
2000-0019-BRA,"['Barra Mansa', 'Resende', 'Volta Redonda', 'Campos Do Jordao', 'Minas Gerais']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1']","['Rio De Janeiro', 'Rio De Janeiro', 'Rio De Janeiro', 'Sao Paulo', 'Minas Gerais']","['Barra Mansa', 'Resende', 'Volta Redonda', 'Campos Do Jordao', None]",gdis_gadm,GAUL,1,geodetic,590890228200.0198,5417078349.902328,2349521784.073587,593957784765.8485,0.003976240716030695,0.43372490340959347,0.003955705008563565,False,False,False,False
2000-0048-BWA,"['Serowe', 'Palapye', 'Mahalapye', 'Selibe Phikwe', 'South-East', 'Gaborone', 'Kweneng', 'Ngwaketse North', 'North-East', 'Kgatleng', 'Kgalagadi', 'Lobatse']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Central', 'Central', 'Central', 'Selibe Phikwe', 'South-East', 'Gaborone', 'Kweneng', 'Southern', 'North-East', 'Kgatleng', 'Kgalagadi', 'Lobatse']","['Serowe', 'Palapye', 'Mahalapye', None, None, None, None, 'Ngwaketse North', None, None, None, None]",gdis_gadm,GAUL,1,geodetic,221624540685.48715,304007174759.5079,206825459929.9982,318806255514.9968,0.933224539531068,0.6803308510518293,0.6487496915513599,False,False,False,False
2000-0050-MNG,"['Zavkhan', 'Omnogovi', 'Hovsgol', 'Govi-Altay', 'Dornogovi', 'Dundgovi', 'Bayan-Olgiy', 'Bulgan', 'Tov', 'Bayankhongor', 'Ovorhangay']","['AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin2', 'AdminAdmin1']","['Uvs', 'Omnogovi', 'Hovsgol', 'Govi-Altay', 'Dornogovi', 'Dundgovi', 'Bayan-Olgiy', 'Bulgan', 'Tov', 'Bayanhongor', 'Ovorhangay']","['Zavkhan', None, None, None, None, None, None, None, None, 'Bayankhongor', None]",gdis_gadm,GAUL,1,geodetic,827199351541.8422,1090976301524.3528,821677725112.6698,1096497927953.525,0.9933249144612113,0.753158179480701,0.7493655064594855,False,False,False,False
2000-0067-USA,"['Colquitt', 'Mitchell', 'Alabama', 'Arkansas', 'Los Angeles', 'Florida']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin2', 'AdminAdmin1']","['Georgia', 'Georgia', 'Alabama', 'Arkansas', 'California', 'Florida']","['Colquitt', 'Mitchell', None, None, 'Los Angeles', None]",gdis_gadm,GAUL,1,geodetic,432107883531.7726,18712305827.91332,13771178326.588295,437049011033.0976,0.03186976875781927,0.7359423500895171,0.03150945998947795,False,False,False,False
2000-0083-ZWE,"['Chimanimani', 'Mutare', 'Chiredzi', 'Harare', 'Matabeleland South', 'Midlands']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Manicaland', 'Manicaland', 'Masvingo', 'Harare', 'Matabeleland South', 'Midlands']","['Chimanimani', 'Mutare', 'Chiredzi', None, None, None]",gdis_gadm,GAUL,1,geodetic,131609648370.75252,82961123899.66132,82404201966.68987,132166570303.72395,0.6261258424956211,0.9932869528907898,0.6234874808154723,False,False,False,False
2000-0097-AUS,"['Cairns', 'Mareeba', 'New South Wales']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1']","['Queensland', 'Queensland', 'New South Wales']","['Cairns', 'Mareeba', None]",gdis_gadm,GAUL,1,geodetic,854289935997.7686,869679688211.3737,854042600255.9086,869927023953.2335,0.9997104779871121,0.9820197158017739,0.9817405101118242,False,False,False,False
2000-0107-MDG,"['Ambatolampy', 'Andapa', 'Antalaha', 'Antananarivo-Nord', 'Antanifotsy', 'Antsirabe Rural', 'Mahabo', 'Mahanoro', 'Manjakandriana', 'Marolambo', 'Morondava', 'Vatomandry', 'Ampasimanolotra', 'Andramasina', 'Sambava', 'Maroansetra', 'Morombe', 'Ambositra']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3']","['Antananarivo', 'Antsiranana', 'Antsiranana', 'Antananarivo', 'Antananarivo', 'Antananarivo', 'Toliary', 'Toamasina', 'Antananarivo', 'Toamasina', 'Toliary', 'Toamasina', 'Toamasina', 'Antananarivo', 'Antsiranana', 'Toamasina', 'Toliary', 'Fianarantsoa']","['Vakinankaratra', 'Sava', 'Sava', 'Analamanga', 'Vakinankaratra', 'Vakinankaratra', 'Menabe', 'Atsinanana', 'Analamanga', 'Atsinanana', 'Menabe', 'Atsinanana', 'Atsinanana', 'Analamanga', 'Sava', 'Analanjirofo', 'Atsimo-Andrefana', ""Amoron'i Mania""]",gdis_gadm,GAUL,1,geodetic,78715526824.12534,96011063702.20053,77534123144.36124,97192467381.96463,0.984991478461375,0.8075540479881611,0.7977379855956691,False,False,False,False
2000-0178-MDG,"['Andapa', 'Antalaha', 'Bealanana', 'Analalava', 'Sambava', 'Maroansetra']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3']","['Antsiranana', 'Antsiranana', 'Mahajanga', 'Mahajanga', 'Antsiranana', 'Toamasina']","['Sava', 'Sava', 'Sofia', 'Sofia', 'Sava', 'Analanjirofo']",gdis_gadm,GAUL,1,geodetic,37700648668.25312,29331855503.15556,28813256610.653587,38219247560.75509,0.7642642137061316,0.9823196015524425,0.7538938741494242,False,False,False,False
2000-0178-MOZ,"['Angoche', 'Moma', 'Mongincual']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Nampula', 'Nampula', 'Nampula']","['Angoche', 'Moma', 'Mongincual']",gdis_gadm,GAUL,1,geodetic,13102165347.188484,13258668655.034143,13014946449.36501,13345887552.857616,0.9933431692004872,0.9816178975423301,0.9752027654824841,False,False,False,False
2000-0179-RUS,"['Abinskiy Rayon', 'Severskiy Rayon', 'Krymskiy Rayon']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Krasnodar', 'Krasnodar', 'Krasnodar']","['Abinskiy Rayon', 'Severskiy Rayon', 'Krymskiy Rayon']",gdis_gadm,GAUL,1,geodetic,5039632345.8783245,75198636259.91382,4992175180.837372,75246093424.95477,0.9905832088962272,0.06638651216469671,0.06634464267326011,False,False,False,False
2000-0230-IDN,"['Banggai', 'Banggai Kepulauan']","['AdminAdmin2', 'AdminAdmin2']","['Sulawesi Tengah', 'Sulawesi Tengah']","['Banggai', 'Banggai Kepulauan']",gdis_gadm,GAUL,1,geodetic,12215133874.29728,11674158560.124846,11271248793.91174,12618043640.510387,0.922728224667956,0.9654870401033171,0.893264369266029,False,False,False,False
2000-0235-KAZ,"['Taranovskiy', 'Zhitikarinskiy', 'Denisovskiy']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Qostanay', 'Qostanay', 'Qostanay']","['Taranovskiy', 'Zhitikarinskiy', 'Denisovskiy']",gdis_gadm,GAUL,1,geodetic,21799146428.009502,29753951758.986477,21384339649.283382,30168758537.712597,0.9809714210555905,0.7187058654427222,0.7088239850026241,False,False,False,False
2000-0248-GBR,"['Aberdeen', 'Aberdeenshire', 'Edinburgh', 'Moray']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Scotland', 'Scotland', 'Scotland', 'Scotland']","['Aberdeen', 'Aberdeenshire', 'Edinburgh', 'Moray']",gdis_gadm,GAUL,1,geodetic,9075464497.813845,10510620820.440214,8969389961.403994,10616695356.850065,0.9883119440954892,0.8533644315244483,0.84483821565218,False,False,False,False
2000-0259-SOM,"['Beled Weyn', 'Jawhar']","['AdminAdmin2', 'AdminAdmin2']","['Hiiraan', 'Shabeellaha Dhexe']","['Beled Weyn', 'Jawhar']",gdis_gadm,GAUL,1,geodetic,19561156518.09276,81429779641.60869,19534277618.05972,81456658541.64172,0.9986259043524253,0.2398910779819692,0.23981191921926845,False,False,False,False
2000-0283-BGD,"['Chandpur', 'Comilla', 'Kishoreganj', 'Tangail', 'Mymensingh', ""Cox'S Bazar""]","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Chittagong', 'Chittagong', 'Dhaka', 'Dhaka', 'Dhaka', 'Chittagong']","['Chandpur', 'Comilla', 'Kishoreganj', 'Tangail', 'Mymensingh', ""Cox'S Bazar""]",gdis_gadm,GAUL,1,geodetic,17087918124.568163,22882752493.603195,16664247759.08355,23306422859.087807,0.9752064375311185,0.7282448981494682,0.7150066683264398,False,False,False,False
2000-0291-TUR,"['Orta', 'Cerkes', 'Cubuk']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Cankiri', 'Cankiri', 'Ankara']","['Orta', 'Cerkes', 'Cubuk']",gdis_gadm,GAUL,1,geodetic,3444464183.638193,2785425883.476448,2614105689.4112396,3615784377.7034016,0.7589295606058842,0.9384940755087023,0.7229705691332216,False,False,False,False
2000-0297-USA,"['Franklin', 'Gasconade', 'Gasconade', 'Jefferson']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Missouri', 'Missouri', 'Missouri', 'Oklahoma']","['Franklin', 'Gasconade', 'Gasconade', 'Jefferson']",gdis_gadm,GAUL,1,geodetic,5930467491.134489,5493176769.538377,1341432328.287899,10082211932.384968,0.22619335327159598,0.24419973806898396,0.13304940793588144,False,False,False,False
2000-0303-GRC,"['Ioannina', 'Preveza', 'Florina']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3']","['Epirus And Western Macedonia', 'Epirus And Western Macedonia', 'Epirus And Western Macedonia']","['Epirus', 'Epirus', 'West Macedonia']",gdis_gadm,GAUL,1,geodetic,1627353519.2761965,2443364668.0319095,350521845.9303755,3720196341.3777304,0.21539379230044514,0.14345867013486577,0.09422132967330535,False,False,False,False
2000-0338-USA,"['Columbia', 'Crawford', 'Dane', 'Dodge', 'Green', 'La Crosse', 'Lafayette', 'Monroe', 'Richland', 'Rock', 'Sauk', 'Juneau', 'Adams', 'Grant', 'Iowa', 'Los Angeles']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin2']","['Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Wisconsin', 'Colorado', 'New Mexico', 'Iowa', 'California']","['Columbia', 'Crawford', 'Dane', 'Dodge', 'Green', 'La Crosse', 'Lafayette', 'Monroe', 'Richland', 'Rock', 'Sauk', 'Juneau', 'Adams', 'Grant', None, 'Los Angeles']",gdis_gadm,GAUL,1,geodetic,186919179859.9039,32561261878.995884,6664979423.696015,212815462315.20377,0.03565701191654823,0.20469045236835115,0.03131811641498317,False,False,False,False
2000-0356-FRA,"['Haute-Garonne', 'Tarn-Et-Garonne']","['AdminAdmin2', 'AdminAdmin2']","['Occitanie', 'Occitanie']","['Haute-Garonne', 'Tarn-Et-Garonne']",gdis_gadm,GAUL,1,geodetic,10080166592.17004,10065787420.669903,9913621287.353025,10232332725.486917,0.983477921392055,0.9848828385741182,0.9688525142131043,False,False,False,False
2000-0372-CHN,"['Longhai', 'Xiamen', 'Quanzhou', 'Jiangxi']","['AdminAdmin3', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1']","['Fujian', 'Fujian', 'Fujian', 'Jiangxi']","['Zhangzhou', 'Xiamen', 'Quanzhou', None]",gdis_gadm,GAUL,1,geodetic,180862948886.7259,193751112108.57077,178647158600.30325,195966902394.99338,0.9877487882395947,0.9220445583826955,0.9116190357503318,False,False,False,False
2000-0373-BGD,"['Hathazari', 'Patiya', 'Satkania', ""Cox'S Bazar"", 'Rangpur']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin2', 'AdminAdmin1']","['Chittagong', 'Chittagong', 'Chittagong', 'Chittagong', 'Rangpur']","['Chittagong', 'Chittagong', 'Chittagong', ""Cox'S Bazar"", None]",gdis_gadm,GAUL,1,geodetic,19300830795.756714,6400624935.942638,2834508812.2179575,22866946919.481396,0.14685941979456782,0.4428487593923532,0.12395659211519444,False,False,False,False
2000-0446-THA,"['Mae Lao', 'Phan', 'Nakhon Pathom', 'Si Sa Ket', 'Buri Ram', 'Muang Lamphun', 'Muang Roi Et', 'Amnat Charoen', 'Surin', 'Ubon Ratchathani', 'Kalasin', 'Udon Thani', 'Loei', 'Yasothon', 'Sakon Nakhon', 'Maha Sarakham']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Chiang Rai', 'Chiang Rai', 'Nakhon Pathom', 'Si Sa Ket', 'Buri Ram', 'Lamphun', 'Roi Et', 'Amnat Charoen', 'Surin', 'Ubon Ratchathani', 'Kalasin', 'Udon Thani', 'Loei', 'Yasothon', 'Sakon Nakhon', 'Maha Sarakham']","['Mae Lao', 'Phan', None, None, None, 'Muang Lamphun', 'Muang Roi Et', None, None, None, None, None, None, None, None, None]",gdis_gadm,GAUL,1,geodetic,98501182376.82596,110544238666.4219,95465708549.99174,113579712493.25612,0.9691833767515429,0.8635973226797363,0.8405172583586183,False,False,False,False
2000-0449-IDN,"['Depok', 'Karawang']","['AdminAdmin2', 'AdminAdmin2']","['Jawa Barat', 'Jawa Barat']","['Depok', 'Karawang']",gdis_gadm,GAUL,1,geodetic,2112772653.3768191,1914096098.2798264,1894749542.3849742,2132119209.2716715,0.8968071123774812,0.9898925890334145,0.8886696082214923,False,False,False,False
2000-0476-NPL,"['Banke', 'Ilam', 'Dolakha', 'Darchula', 'Bhojpur', 'Baitadi', 'Morang', 'Siraha', 'Gorkha', 'Sunsari', 'Saptari', 'Dailekh', 'Terhathum', 'Lalitpur', 'Sarlahi', 'Tanahu', 'Jhapa', 'Parsa', 'Kaski', 'Taplejung', 'Rautahat', 'Dhading', 'Makwanpur', 'Lamjung', 'Panchthar', 'Baglung', 'Salyan', 'Arghakhanchi', 'Kailali']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3']","['Mid-Western', 'East', 'Central', 'Far-Western', 'East', 'Far-Western', 'East', 'East', 'West', 'East', 'East', 'Mid-Western', 'East', 'Central', 'Central', 'West', 'East', 'Central', 'West', 'East', 'Central', 'Central', 'Central', 'West', 'East', 'West', 'Mid-Western', 'West', 'Far-Western']","['Bheri', 'Mechi', 'Janakpur', 'Mahakali', 'Koshi', 'Mahakali', 'Koshi', 'Sagarmatha', 'Gandaki', 'Koshi', 'Sagarmatha', 'Bheri', 'Koshi', 'Bagmati', 'Janakpur', 'Gandaki', 'Mechi', 'Narayani', 'Gandaki', 'Mechi', 'Narayani', 'Bagmati', 'Narayani', 'Gandaki', 'Mechi', 'Dhaualagiri', 'Rapti', 'Lumbini', 'Seti']",gdis_gadm,GAUL,1,geodetic,50831491137.6991,125972215754.46661,50592896333.54067,126210810558.62503,0.9953061616171738,0.4016194843484508,0.40086024413923105,False,False,False,False
2000-0500-USA,"['Morris', 'Sussex']","['AdminAdmin2', 'AdminAdmin2']","['New Jersey', 'New Jersey']","['Morris', 'Sussex']",gdis_gadm,GAUL,1,geodetic,4259842355.1514564,2632686945.9472456,0.0,6892529301.0987015,0.0,0.0,0.0,False,False,False,False
2000-0532-CHN,['Xiangshui'],['AdminAdmin3'],['Jiangsu'],['Yancheng'],gdis_gadm,GAUL,1,geodetic,1358843197.3801587,26996719299.730015,0.0,28355562497.110172,0.0,0.0,0.0,False,False,False,False
2000-0534-IND,"['Cuddapah', 'East Godavari', 'Guntur', 'Karimnagar', 'Khammam', 'Krishna', 'Kurnool', 'Mahbubnagar', 'Medak', 'Nalgonda', 'Nellore', 'Nizamabad', 'Ranga Reddy', 'Visakhapatnam', 'Warangal', 'West Godavari', 'Prakasam']","['AdminAdmin3', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Andhra Pradesh', 'Andhra Pradesh', 'Andhra Pradesh', 'Telangana', 'Telangana', 'Andhra Pradesh', 'Andhra Pradesh', 'Telangana', 'Telangana', 'Telangana', 'Andhra Pradesh', 'Telangana', 'Telangana', 'Andhra Pradesh', 'Telangana', 'Andhra Pradesh', 'Andhra Pradesh']","['Y.S.R.', 'East Godavari', 'Guntur', 'Karimnagar', 'Khammam', 'Krishna', 'Kurnool', 'Mahbubnagar', 'Medak', 'Nalgonda', 'Nellore', 'Nizamabad', 'Ranga Reddy', 'Visakhapatnam', 'Warangal', 'West Godavari', 'Prakasam']",gdis_gadm,GAUL,1,geodetic,198104559835.8236,228287976130.7017,197228543140.03998,229163992826.4853,0.9955780084188389,0.8639462598201876,0.8606436844961691,False,False,False,False
2000-0539-THA,"['Chom Phra', 'Samrong Thap', 'Sikhoraphum', 'Tha Tum', 'Sangkha', 'Chon Buri', 'Ubon Ratchathani']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1']","['Surin', 'Surin', 'Surin', 'Surin', 'Surin', 'Chon Buri', 'Ubon Ratchathani']","['Chom Phra', 'Samrong Thap', 'Sikhoraphum', 'Tha Tum', 'Sangkha', None, None]",gdis_gadm,GAUL,1,geodetic,22980886933.4257,20081339401.670883,18292928255.21287,24769298079.883717,0.7960061901965065,0.910941640361439,0.7385323635823737,False,False,False,False
2000-0549-RUS,"[""Dal'negorsk"", 'Moscow City']","['AdminAdmin2', 'AdminAdmin1']","[""Primor'ye"", 'Moscow City']","[""Dal'negorsk"", None]",gdis_gadm,GAUL,1,geodetic,46723284519.84857,165085339386.1612,5934351.343045235,211802689554.66672,0.00012701057736050762,3.594717353528184e-05,2.8018300218579453e-05,False,False,False,False
2000-0555-BGD,"['Noakhali', ""Cox'S Bazar""]","['AdminAdmin2', 'AdminAdmin2']","['Chittagong', 'Chittagong']","['Noakhali', ""Cox'S Bazar""]",gdis_gadm,GAUL,1,geodetic,4822643299.78519,8826106853.193657,4358751595.534902,9289998557.443947,0.9038096588501682,0.49384758966040865,0.4691875427733295,False,False,False,False
2000-0556-CHN,"['Liuba', 'Nanzheng']","['AdminAdmin3', 'AdminAdmin3']","['Shaanxi', 'Shaanxi']","['Hanzhong', 'Hanzhong']",gdis_gadm,GAUL,1,geodetic,4859186165.24198,14187775386.764177,0.0,19046961552.006157,0.0,0.0,0.0,False,False,False,False
2000-0559-CHN,['Yingjiang'],['AdminAdmin3'],['Yunnan'],['Dehong Dai And Jingpo'],gdis_gadm,GAUL,1,geodetic,4277338421.6676245,11309696031.44827,4240222804.3761,11346811648.739794,0.9913227307188254,0.37491925446851426,0.3736928870981154,False,False,False,False
2000-0582-VNM,"['Cam Xuyen', 'Thach Ha']","['AdminAdmin2', 'AdminAdmin2']","['Ha Tinh', 'Ha Tinh']","['Cam Xuyen', 'Thach Ha']",gdis_gadm,GAUL,1,geodetic,989974797.1556284,2085069898.3240085,984256603.9577447,2090788091.5218925,0.9942239002302754,0.4720496923143421,0.4707586617452468,False,False,False,False
2000-0590-BRA,"['Jaboatao Dos Guararapes', 'Moreno', 'Recife']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Pernambuco', 'Pernambuco', 'Pernambuco']","['Jaboatao Dos Guararapes', 'Moreno', 'Recife']",gdis_gadm,GAUL,1,geodetic,657747748.4628451,659530507.2433232,630105358.5073017,687172897.1988665,0.9579741777601769,0.9553847040995701,0.9169531584784701,False,False,False,False
2000-0596-NGA,['Gusau'],['AdminAdmin2'],['Zamfara'],['Gusau'],gdis_gadm,GAUL,1,geodetic,3050569140.3153434,3050564891.178852,3050553909.226353,3050580122.267843,0.9999950071320172,0.9999964000265883,0.9999914071945535,False,False,False,False
2000-0610-IND,"['Banka', 'Barddhaman', 'Bhagalpur', 'Birbhum', 'Dumka', 'Maldah', 'Munger', 'Murshidabad', 'Sahibganj', 'Sheikhpura', 'Deoghar']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Bihar', 'West Bengal', 'Bihar', 'West Bengal', 'Jharkhand', 'West Bengal', 'Bihar', 'West Bengal', 'Jharkhand', 'Bihar', 'Odisha']","['Banka', 'Barddhaman', 'Bhagalpur', 'Birbhum', 'Dumka', 'Maldah', 'Munger', 'Murshidabad', 'Sahibganj', 'Sheikhpura', 'Deoghar']",gdis_gadm,GAUL,1,geodetic,36501923023.47803,36680243883.64052,36230083831.2401,36952083075.87845,0.9925527432605925,0.987727452035803,0.9804612031436556,False,False,False,False
2000-0617-BGD,"['Gangni', 'Bheramara', 'Maheshpur', 'Mohanpur', 'Paba', 'Kotchandpur', 'Alamdanga', 'Meherpur Sadar', 'Kushtia Sadar', 'Damurhuda', 'Godagari', 'Manikganj']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin2']","['Khulna', 'Khulna', 'Khulna', 'Rajshahi', 'Rajshahi', 'Khulna', 'Khulna', 'Khulna', 'Khulna', 'Khulna', 'Rajshahi', 'Dhaka']","['Meherpur', 'Kushtia', 'Jhenaidah', 'Rajshahi', 'Rajshahi', 'Jhenaidah', 'Chuadanga', 'Meherpur', 'Kushtia', 'Chuadanga', 'Rajshahi', 'Manikganj']",gdis_gadm,GAUL,1,geodetic,4636070323.324327,7829422904.092348,3148942833.4907856,9316550393.92589,0.6792267187251839,0.40219347863363847,0.33799450444059226,False,False,False,False
2000-0652-USA,"['Broward', 'Miami Dade', 'Monroe', 'Collier']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Florida', 'Florida', 'Florida', 'Florida']","['Broward', 'Miami Dade', 'Monroe', 'Collier']",gdis_gadm,GAUL,1,geodetic,16377749409.939001,16177027643.249575,13525793698.40269,19028983354.785885,0.8258640036459727,0.8361111816512719,0.7107995969212346,False,False,False,False
2000-0662-GBR,"['Devon', 'East Sussex', 'Hampshire', 'Hertfordshire', 'Medway', 'North Yorkshire', 'West Sussex', 'Greater London', 'Kent']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['England', 'England', 'England', 'England', 'England', 'England', 'England', 'England', 'England']","['Devon', 'East Sussex', 'Hampshire', 'Hertfordshire', 'Medway', 'North Yorkshire', 'West Sussex', 'Greater London', 'Kent']",gdis_gadm,GAUL,1,geodetic,28858862761.40988,17944425451.878426,17365523501.21486,29437764712.07345,0.6017397028006268,0.9677391760345848,0.5899063217287234,False,False,False,False
2000-0699-ESP,"['Tarragona', 'Teruel', 'Zaragoza', 'Albacete', 'Murcia', 'Valencia']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Cataluna', 'Aragon', 'Aragon', 'Castilla-La Mancha', 'Region De Murcia', 'Comunidad Valenciana']","['Tarragona', 'Teruel', 'Zaragoza', 'Albacete', 'Murcia', 'Valencia']",gdis_gadm,GAUL,1,geodetic,58172480638.85456,129454172328.98174,57965349354.89825,129661303612.93805,0.9964393596133158,0.44776733196046375,0.4470520327941101,False,False,False,False
2000-0713-BGD,"['Bhola', 'Borgona', 'Chandpur', 'Jhalokati', 'Lakshmipur', 'Noakhali', 'Mymensingh', ""Cox'S Bazar"", 'Pirojpur', 'Shariatpur', 'Khulna']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1']","['Barisal', 'Barisal', 'Chittagong', 'Barisal', 'Chittagong', 'Chittagong', 'Dhaka', 'Chittagong', 'Barisal', 'Dhaka', 'Khulna']","['Bhola', 'Borgona', 'Chandpur', 'Jhalokati', 'Lakshmipur', 'Noakhali', 'Mymensingh', ""Cox'S Bazar"", 'Pirojpur', 'Shariatpur', None]",gdis_gadm,GAUL,1,geodetic,38856009193.444244,26451531482.91396,20878792267.6895,44428748408.6687,0.5373375367435355,0.7893226250879234,0.46993878998436384,False,False,False,False
