dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2008-0352-HTI,Centre,Admin1,Centre,,llm_wiki,GAUL,2,geodetic,0.0,21186377885.12254,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0352-JAM,Kingston,Admin1,Kingston,,llm_wiki,GAUL,2,geodetic,0.0,3810376857.9620256,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0360-BFA,Sahel,Admin1,Sahel,,llm_wiki,GAUL,2,geodetic,0.0,273280483713.08148,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0362-BEN,Ouinhi,Admin2,Zou,Ouinhi,llm_wiki,GAUL,2,geodetic,0.0,345055487.9252038,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0364-GIN,Dinguiraye,Admin2,Faranah,Dinguiraye,llm_wiki,GAUL,2,geodetic,0.0,29105409277.864124,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0364-GIN,Siguiri,Admin2,Kankan,Siguiri,llm_wiki,GAUL,2,geodetic,0.0,29105409277.864124,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0378-DOM,Monte Cristi,Admin1,Monte Cristi,,llm_wiki,GAUL,2,geodetic,0.0,3708631540.9286613,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0378-DOM,Puerto Plata,Admin1,Puerto Plata,,llm_wiki,GAUL,2,geodetic,0.0,3708631540.9286613,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0378-HTI,Sud,Admin1,Sud,,llm_wiki,GAUL,2,geodetic,0.0,11777451319.71917,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0378-HTI,Nord,Admin1,Nord,,llm_wiki,GAUL,2,geodetic,0.0,11777451319.71917,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0378-HTI,Sud-Est,Admin1,Sud-Est,,llm_wiki,GAUL,2,geodetic,0.0,11777451319.71917,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0378-HTI,Nippes,Admin1,Nippes,,llm_wiki,GAUL,2,geodetic,0.0,11777451319.71917,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0378-HTI,Port-au-Prince,Admin2,Ouest,Port-au-Prince,llm_wiki,GAUL,2,geodetic,0.0,11777451319.71917,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0383-IDN,Maluku,Admin1,Maluku,,llm_wiki,GAUL,2,geodetic,0.0,737053981138.9108,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0383-IDN,Riau,Admin1,Riau,,llm_wiki,GAUL,2,geodetic,0.0,737053981138.9108,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0383-IDN,Gorontalo,Admin2,Gorontalo,Gorontalo,llm_wiki,GAUL,2,geodetic,0.0,737053981138.9108,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0384-CUB,Guantánamo,Admin1,Guantánamo,,llm_wiki,GAUL,2,geodetic,0.0,106840992163.8426,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0384-CUB,Santiago de Cuba,Admin1,Santiago de Cuba,,llm_wiki,GAUL,2,geodetic,0.0,106840992163.8426,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0384-CUB,Camagüey,Admin1,Camagüey,,llm_wiki,GAUL,2,geodetic,0.0,106840992163.8426,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0384-CUB,Holguín,Admin1,Holguín,,llm_wiki,GAUL,2,geodetic,0.0,106840992163.8426,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0384-CUB,Granma,Admin1,Granma,,llm_wiki,GAUL,2,geodetic,0.0,106840992163.8426,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0384-CUB,Las Tunas,Admin1,Las Tunas,,llm_wiki,GAUL,2,geodetic,0.0,106840992163.8426,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0384-CUB,Ciego de Ávila,Admin1,Ciego de Ávila,,llm_wiki,GAUL,2,geodetic,0.0,106840992163.8426,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0384-CUB,Sancti Spíritus,Admin1,Sancti Spíritus,,llm_wiki,GAUL,2,geodetic,0.0,106840992163.8426,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0384-CUB,Pinar del Río,Admin1,Pinar del Río,,llm_wiki,GAUL,2,geodetic,0.0,106840992163.8426,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0384-CUB,Isla de la Juventud,Admin1,Isla de la Juventud,,llm_wiki,GAUL,2,geodetic,0.0,106840992163.8426,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0384-CUB,Matanzas,Admin1,Matanzas,,llm_wiki,GAUL,2,geodetic,0.0,106840992163.8426,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0385-BGD,Sirajganj,Admin2,Rajshahi,Sirajganj,llm_wiki,GAUL,2,geodetic,0.0,5420736669.740666,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0389-CHL,Los Ríos,Admin1,Los Ríos,,llm_wiki,GAUL,2,geodetic,0.0,165959716338.2541,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0389-CHL,Los Lagos,Admin1,Los Lagos,,llm_wiki,GAUL,2,geodetic,0.0,165959716338.2541,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0389-CHL,Maule,Admin1,Maule,,llm_wiki,GAUL,2,geodetic,0.0,165959716338.2541,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0392-MOZ,Manica,Admin1,Manica,,llm_wiki,GAUL,2,geodetic,0.0,233756293757.36166,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0392-MOZ,Sofala,Admin1,Sofala,,llm_wiki,GAUL,2,geodetic,0.0,233756293757.36166,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0392-MOZ,Zambezia,Admin1,Zambezia,,llm_wiki,GAUL,2,geodetic,0.0,233756293757.36166,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0409-PAN,Chiriquí,Admin1,Chiriquí,,llm_wiki,GAUL,2,geodetic,0.0,8693486211.077906,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0410-SEN,Thiès,Admin1,Thiès,,llm_wiki,GAUL,2,geodetic,0.0,35964616041.00143,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0410-SEN,Diourbel,Admin1,Diourbel,,llm_wiki,GAUL,2,geodetic,0.0,35964616041.00143,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0410-SEN,Saint-Louis,Admin1,Saint-Louis,,llm_wiki,GAUL,2,geodetic,0.0,35964616041.00143,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0410-SEN,Kaolack,Admin1,Kaolack,,llm_wiki,GAUL,2,geodetic,0.0,35964616041.00143,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0410-SEN,Dakar,Admin1,Dakar,,llm_wiki,GAUL,2,geodetic,0.0,35964616041.00143,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0415-IND,Krishna,Admin2,Andhra Pradesh,Krishna,llm_wiki,GAUL,2,geodetic,0.0,43644439107.75339,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0415-IND,Guntur,Admin2,Andhra Pradesh,Guntur,llm_wiki,GAUL,2,geodetic,0.0,43644439107.75339,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0420-ITA,Milano,Admin2,Lombardia,Milano,llm_wiki,GAUL,2,geodetic,0.0,7303636996.837239,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0420-ITA,Como,Admin2,Lombardia,Como,llm_wiki,GAUL,2,geodetic,0.0,7303636996.837239,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0420-ITA,Lecco,Admin2,Lombardia,Lecco,llm_wiki,GAUL,2,geodetic,0.0,7303636996.837239,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0420-ITA,Sondrio,Admin2,Lombardia,Sondrio,llm_wiki,GAUL,2,geodetic,0.0,7303636996.837239,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0423-IND,Odisha,Admin1,Odisha,,llm_wiki,GAUL,2,geodetic,0.0,451010255668.66547,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0423-IND,Uttar Pradesh,Admin1,Uttar Pradesh,,llm_wiki,GAUL,2,geodetic,0.0,451010255668.66547,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0423-IND,Himachal Pradesh,Admin1,Himachal Pradesh,,llm_wiki,GAUL,2,geodetic,0.0,451010255668.66547,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0427-CRI,Puntarenas,Admin1,Puntarenas,,llm_wiki,GAUL,2,geodetic,0.0,21488926504.46803,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0430-THA,Phitsanulok,Admin1,Phitsanulok,,llm_wiki,GAUL,2,geodetic,0.0,19407303579.752304,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0430-THA,Lopburi,Admin1,Lop Buri,,llm_wiki,GAUL,2,geodetic,0.0,19407303579.752304,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0430-THA,Phra Nakhon Si Ayutthaya,Admin1,Phra Nakhon Si Ayutthaya,,llm_wiki,GAUL,2,geodetic,0.0,19407303579.752304,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0439-CAF,Mambéré-Kadéï,Admin1,Mambéré-Kadéï,,llm_wiki,GAUL,2,geodetic,0.0,29467221355.318512,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0457-NIC,Granada,Admin1,Granada,,llm_wiki,GAUL,2,geodetic,0.0,18539838170.76976,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0459-BDI,Cibitoke,Admin1,Cibitoke,,llm_wiki,GAUL,2,geodetic,0.0,881863639.5081711,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0459-BDI,Ngozi,Admin1,Ngozi,,llm_wiki,GAUL,2,geodetic,0.0,881863639.5081711,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0459-BDI,Muhuta,Admin2,Bujumbura Rural,Muhuta,llm_wiki,GAUL,2,geodetic,0.0,881863639.5081711,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0459-BDI,Ngozi,Admin2,Ngozi,Ngozi,llm_wiki,GAUL,2,geodetic,0.0,881863639.5081711,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-BLZ,Belize,Admin1,Belize,,llm_wiki,GAUL,2,geodetic,0.0,15042398422.763124,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-CRI,Puntarenas,Admin1,Puntarenas,,llm_wiki,GAUL,2,geodetic,0.0,48396979875.92024,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-CRI,Alajuela,Admin1,Alajuela,,llm_wiki,GAUL,2,geodetic,0.0,48396979875.92024,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-GTM,Zacapa,Admin1,Zacapa,,llm_wiki,GAUL,2,geodetic,0.0,54155810892.29917,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-GTM,Huehuetenango,Admin1,Huehuetenango,,llm_wiki,GAUL,2,geodetic,0.0,54155810892.29917,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-GTM,Chimaltenango,Admin1,Chimaltenango,,llm_wiki,GAUL,2,geodetic,0.0,54155810892.29917,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-GTM,Sayaxché,Admin2,Petén,Sayaxché,llm_wiki,GAUL,2,geodetic,0.0,54155810892.29917,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-GTM,La Libertad,Admin2,Petén,La Libertad,llm_wiki,GAUL,2,geodetic,0.0,54155810892.29917,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-GTM,Poptún,Admin2,Petén,Poptún,llm_wiki,GAUL,2,geodetic,0.0,54155810892.29917,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-GTM,San Luis,Admin2,Petén,San Luis,llm_wiki,GAUL,2,geodetic,0.0,54155810892.29917,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-GTM,San Miguel Ixtahuacán,Admin2,San Marcos,San Miguel Ixtahuacán,llm_wiki,GAUL,2,geodetic,0.0,54155810892.29917,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,Choluteca,Admin1,Choluteca,,llm_wiki,GAUL,2,geodetic,0.0,111899578507.15599,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,Comayagua,Admin1,Comayagua,,llm_wiki,GAUL,2,geodetic,0.0,111899578507.15599,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,Copán,Admin1,Copán,,llm_wiki,GAUL,2,geodetic,0.0,111899578507.15599,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,Intibucá,Admin1,Intibucá,,llm_wiki,GAUL,2,geodetic,0.0,111899578507.15599,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,La Paz,Admin1,La Paz,,llm_wiki,GAUL,2,geodetic,0.0,111899578507.15599,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,Ocotepeque,Admin1,Ocotepeque,,llm_wiki,GAUL,2,geodetic,0.0,111899578507.15599,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,El Paraíso,Admin1,El Paraíso,,llm_wiki,GAUL,2,geodetic,0.0,111899578507.15599,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,Santa Bárbara,Admin1,Santa Bárbara,,llm_wiki,GAUL,2,geodetic,0.0,111899578507.15599,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-NIC,Chinandega,Admin1,Chinandega,,llm_wiki,GAUL,2,geodetic,0.0,25382022282.79952,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-NIC,Granada,Admin1,Granada,,llm_wiki,GAUL,2,geodetic,0.0,25382022282.79952,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-NIC,Rivas,Admin1,Rivas,,llm_wiki,GAUL,2,geodetic,0.0,25382022282.79952,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-SLV,Usulután,Admin1,Usulután,,llm_wiki,GAUL,2,geodetic,0.0,4243101560.210805,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Assam,Admin1,Assam,,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Muzaffarpur,Admin2,Bihar,Muzaffarpur,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Supaul,Admin2,Bihar,Supaul,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0486-IND,Patna,Admin2,Bihar,Patna,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Katihar,Admin2,Bihar,Katihar,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Nalanda,Admin2,Bihar,Nalanda,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Sheikhpura,Admin2,Bihar,Sheikhpura,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Saharsa,Admin2,Bihar,Saharsa,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Purnia,Admin2,Bihar,Purnia,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Begusarai,Admin2,Bihar,Begusarai,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Bhagalpur,Admin2,Bihar,Bhagalpur,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Madhepura,Admin2,Bihar,Madhepura,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Vaishali,Admin2,Bihar,Vaishali,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Khagaria,Admin2,Bihar,Khagaria,llm_wiki,GAUL,2,geodetic,0.0,118099653479.1425,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0488-AFG,Jalalabad,Admin2,Nangarhar,Jalal abad,llm_wiki,GAUL,2,geodetic,0.0,23619496.73329363,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0498-MAR,Oriental,Admin1,Oriental,,llm_wiki,GAUL,2,geodetic,0.0,7002785068.946331,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0498-MAR,Nador,Admin2,Oriental,Nador,llm_wiki,GAUL,2,geodetic,0.0,7002785068.946331,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0499-YEM,Al Mahwit,Admin1,Al Mahwit,,llm_wiki,GAUL,2,geodetic,0.0,103444217793.02908,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0500-PAK,Sibi,Admin2,Balochistan,Sibi,llm_wiki,GAUL,2,geodetic,0.0,14395103781.941679,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0503-PRY,Concepción,Admin1,Concepción,,llm_wiki,GAUL,2,geodetic,0.0,112624843967.67078,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0506-SOM,Baardheere,Admin2,Gedo,Baar-Dheere,llm_wiki,GAUL,2,geodetic,0.0,15274881958.899113,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0514-CUB,Sancti Spíritus,Admin1,Sancti Spíritus,,llm_wiki,GAUL,2,geodetic,0.0,28462919272.10884,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0514-CUB,Ciego de Ávila,Admin1,Ciego de Ávila,,llm_wiki,GAUL,2,geodetic,0.0,28462919272.10884,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0514-CUB,Granma,Admin1,Granma,,llm_wiki,GAUL,2,geodetic,0.0,28462919272.10884,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0514-CUB,Santa Cruz del Sur,Admin2,Camagüey,Santa Cruz del Sur,llm_wiki,GAUL,2,geodetic,0.0,28462919272.10884,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0514-CUB,Najasa,Admin2,Camagüey,Najasa,llm_wiki,GAUL,2,geodetic,0.0,28462919272.10884,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0514-CUB,Guáimaro,Admin2,Camagüey,Guáimaro,llm_wiki,GAUL,2,geodetic,0.0,28462919272.10884,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0517-ETH,Afder,Admin2,Somali,Afder,llm_wiki,GAUL,2,geodetic,0.0,239792436357.2746,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0520-SSD,Unity,Admin1,Unity,,llm_wiki,GAUL,2,geodetic,0.0,128146568164.20451,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0520-SSD,Tonga,Admin2,Upper Nile,Tonga,llm_wiki,GAUL,2,geodetic,0.0,128146568164.20451,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0525-AUS,Logan,Admin2,Queensland,Logan,llm_wiki,GAUL,2,geodetic,0.0,8781884119.16952,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0525-AUS,Gold Coast,Admin2,Queensland,Gold Coast,llm_wiki,GAUL,2,geodetic,0.0,8781884119.16952,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0525-AUS,Sunshine Coast,Admin2,Queensland,Sunshine Coast,llm_wiki,GAUL,2,geodetic,0.0,8781884119.16952,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0525-AUS,Moreton Bay,Admin2,Queensland,Moreton Bay,llm_wiki,GAUL,2,geodetic,0.0,8781884119.16952,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0526-IDN,Bengkulu,Admin1,Bengkulu,,llm_wiki,GAUL,2,geodetic,0.0,505435230780.6726,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0526-IDN,Jawa Tengah,Admin1,Jawa Tengah,,llm_wiki,GAUL,2,geodetic,0.0,505435230780.6726,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0526-IDN,Cianjur,Admin2,Jawa Barat,Cianjur,llm_wiki,GAUL,2,geodetic,0.0,505435230780.6726,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0532-CUB,Bayamo,Admin2,Granma,Bayamo,llm_wiki,GAUL,2,geodetic,0.0,4526313475.813363,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0532-CUB,Manzanillo,Admin2,Granma,Manzanillo,llm_wiki,GAUL,2,geodetic,0.0,4526313475.813363,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0532-CUB,Yara,Admin2,Granma,Yara,llm_wiki,GAUL,2,geodetic,0.0,4526313475.813363,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0532-CUB,Frank País,Admin2,Holguín,Frak País,llm_wiki,GAUL,2,geodetic,0.0,4526313475.813363,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0532-CUB,Mayarí,Admin2,Holguín,Mayarí,llm_wiki,GAUL,2,geodetic,0.0,4526313475.813363,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0532-CUB,Sagua de Tánamo,Admin2,Holguín,Sagua de Tánamo,llm_wiki,GAUL,2,geodetic,0.0,4526313475.813363,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0536-IDN,Gorontalo,Admin1,Gorontalo,,llm_wiki,GAUL,2,geodetic,0.0,15877914246.174282,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0536-IDN,Buol,Admin2,Sulawesi Tengah,Buol,llm_wiki,GAUL,2,geodetic,0.0,15877914246.174282,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0545-PHL,Cagayan,Admin1,Cagayan,,llm_wiki,GAUL,2,geodetic,0.0,25036717041.261875,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0545-PHL,Isabela,Admin1,Isabela,,llm_wiki,GAUL,2,geodetic,0.0,25036717041.261875,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0545-PHL,Kalinga,Admin1,Kalinga,,llm_wiki,GAUL,2,geodetic,0.0,25036717041.261875,0.0,0.0,0.0,0.0,0.0,False,False,False,False
