dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2008-0484-CRI,Puntarenas,Admin1,Puntarenas,,llm_wiki,GDIS,2,geodetic,0.0,4586927642.602789,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0484-CRI,Alajuela,Admin1,Alajuela,,llm_wiki,GDIS,2,geodetic,0.0,4586927642.602789,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0484-GTM,Zacapa,Admin1,Zacapa,,llm_wiki,GDIS,2,geodetic,0.0,29699552666.074905,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0484-GTM,Huehuetenango,Admin1,Huehuetenango,,llm_wiki,GDIS,2,geodetic,0.0,29699552666.074905,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0484-GTM,Chimaltenango,Admin1,Chimaltenango,,llm_wiki,GDIS,2,geodetic,0.0,29699552666.074905,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0484-GTM,Sayaxché,Admin2,Petén,Sayaxché,llm_wiki,GDIS,2,geodetic,0.0,29699552666.074905,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-GTM,La Libertad,Admin2,Petén,La Libertad,llm_wiki,GDIS,2,geodetic,0.0,29699552666.074905,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0484-GTM,Poptún,Admin2,Petén,Poptún,llm_wiki,GDIS,2,geodetic,0.0,29699552666.074905,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0484-GTM,San Luis,Admin2,Petén,San Luis,llm_wiki,GDIS,2,geodetic,0.0,29699552666.074905,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0484-GTM,San Miguel Ixtahuacán,Admin2,San Marcos,San Miguel Ixtahuacán,llm_wiki,GDIS,2,geodetic,0.0,29699552666.074905,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0484-HND,Choluteca,Admin1,Choluteca,,llm_wiki,GDIS,2,geodetic,0.0,111906019923.96902,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,Comayagua,Admin1,Comayagua,,llm_wiki,GDIS,2,geodetic,0.0,111906019923.96902,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,Copán,Admin1,Copán,,llm_wiki,GDIS,2,geodetic,0.0,111906019923.96902,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,Intibucá,Admin1,Intibucá,,llm_wiki,GDIS,2,geodetic,0.0,111906019923.96902,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,La Paz,Admin1,La Paz,,llm_wiki,GDIS,2,geodetic,0.0,111906019923.96902,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,Ocotepeque,Admin1,Ocotepeque,,llm_wiki,GDIS,2,geodetic,0.0,111906019923.96902,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,El Paraíso,Admin1,El Paraíso,,llm_wiki,GDIS,2,geodetic,0.0,111906019923.96902,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-HND,Santa Bárbara,Admin1,Santa Bárbara,,llm_wiki,GDIS,2,geodetic,0.0,111906019923.96902,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-NIC,Chinandega,Admin1,Chinandega,,llm_wiki,GDIS,2,geodetic,0.0,21333317273.368793,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-NIC,Granada,Admin1,Granada,,llm_wiki,GDIS,2,geodetic,0.0,21333317273.368793,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-NIC,Rivas,Admin1,Rivas,,llm_wiki,GDIS,2,geodetic,0.0,21333317273.368793,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0484-SLV,Usulután,Admin1,Usulután,,llm_wiki,GDIS,2,geodetic,0.0,4046621598.087178,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Assam,Admin1,Assam,,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Muzaffarpur,Admin2,Bihar,Muzaffarpur,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Supaul,Admin2,Bihar,Supaul,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0486-IND,Patna,Admin2,Bihar,Patna,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Katihar,Admin2,Bihar,Katihar,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Nalanda,Admin2,Bihar,Nalanda,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Sheikhpura,Admin2,Bihar,Sheikhpura,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Saharsa,Admin2,Bihar,Saharsa,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Purnia,Admin2,Bihar,Purnia,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Begusarai,Admin2,Bihar,Begusarai,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Bhagalpur,Admin2,Bihar,Bhagalpur,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Madhepura,Admin2,Bihar,Madhepura,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0486-IND,Vaishali,Admin2,Bihar,Vaishali,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0486-IND,Khagaria,Admin2,Bihar,Khagaria,llm_wiki,GDIS,2,geodetic,0.0,172227949918.58435,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0488-AFG,Jalalabad,Admin2,Nangarhar,Jalal abad,llm_wiki,GDIS,2,geodetic,0.0,166385029.08488375,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0498-MAR,Oriental,Admin1,Oriental,,llm_wiki,GDIS,2,geodetic,0.0,2478715943.5012083,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0498-MAR,Nador,Admin2,Oriental,Nador,llm_wiki,GDIS,2,geodetic,0.0,2478715943.5012083,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0499-YEM,Al Mahwit,Admin1,Al Mahwit,,llm_wiki,GDIS,2,geodetic,0.0,97240718742.43896,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0500-PAK,Sibi,Admin2,Balochistan,Sibi,llm_wiki,GDIS,2,geodetic,0.0,83982785159.9751,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0503-PRY,Concepción,Admin1,Concepción,,llm_wiki,GDIS,2,geodetic,0.0,112829669744.28871,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0506-SOM,Baardheere,Admin2,Gedo,Baar-Dheere,llm_wiki,GDIS,2,geodetic,0.0,14790764369.884686,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0514-CUB,Sancti Spíritus,Admin1,Sancti Spíritus,,llm_wiki,GDIS,2,geodetic,0.0,28713897454.742622,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0514-CUB,Ciego de Ávila,Admin1,Ciego de Ávila,,llm_wiki,GDIS,2,geodetic,0.0,28713897454.742622,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0514-CUB,Granma,Admin1,Granma,,llm_wiki,GDIS,2,geodetic,0.0,28713897454.742622,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0514-CUB,Santa Cruz del Sur,Admin2,Camagüey,Santa Cruz del Sur,llm_wiki,GDIS,2,geodetic,0.0,28713897454.742622,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0514-CUB,Najasa,Admin2,Camagüey,Najasa,llm_wiki,GDIS,2,geodetic,0.0,28713897454.742622,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0514-CUB,Guáimaro,Admin2,Camagüey,Guáimaro,llm_wiki,GDIS,2,geodetic,0.0,28713897454.742622,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0517-ETH,Afder,Admin2,Somali,Afder,llm_wiki,GDIS,2,geodetic,0.0,33105191177.53938,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0525-AUS,Logan,Admin2,Queensland,Logan,llm_wiki,GDIS,2,geodetic,0.0,25357049.23242128,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0525-AUS,Gold Coast,Admin2,Queensland,Gold Coast,llm_wiki,GDIS,2,geodetic,0.0,25357049.23242128,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0525-AUS,Sunshine Coast,Admin2,Queensland,Sunshine Coast,llm_wiki,GDIS,2,geodetic,0.0,25357049.23242128,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0525-AUS,Moreton Bay,Admin2,Queensland,Moreton Bay,llm_wiki,GDIS,2,geodetic,0.0,25357049.23242128,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0526-IDN,Bengkulu,Admin1,Bengkulu,,llm_wiki,GDIS,2,geodetic,0.0,438913461676.0173,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0526-IDN,Jawa Tengah,Admin1,Jawa Tengah,,llm_wiki,GDIS,2,geodetic,0.0,438913461676.0173,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0526-IDN,Cianjur,Admin2,Jawa Barat,Cianjur,llm_wiki,GDIS,2,geodetic,0.0,438913461676.0173,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0532-CUB,Bayamo,Admin2,Granma,Bayamo,llm_wiki,GDIS,2,geodetic,0.0,4030551043.586348,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0532-CUB,Manzanillo,Admin2,Granma,Manzanillo,llm_wiki,GDIS,2,geodetic,0.0,4030551043.586348,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0532-CUB,Yara,Admin2,Granma,Yara,llm_wiki,GDIS,2,geodetic,0.0,4030551043.586348,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0532-CUB,Frank País,Admin2,Holguín,Frak País,llm_wiki,GDIS,2,geodetic,0.0,4030551043.586348,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0532-CUB,Mayarí,Admin2,Holguín,Mayarí,llm_wiki,GDIS,2,geodetic,0.0,4030551043.586348,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0532-CUB,Sagua de Tánamo,Admin2,Holguín,Sagua de Tánamo,llm_wiki,GDIS,2,geodetic,0.0,4030551043.586348,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0536-IDN,Gorontalo,Admin1,Gorontalo,,llm_wiki,GDIS,2,geodetic,0.0,15798135430.320168,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0536-IDN,Buol,Admin2,Sulawesi Tengah,Buol,llm_wiki,GDIS,2,geodetic,0.0,15798135430.320168,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0545-PHL,Cagayan,Admin1,Cagayan,,llm_wiki,GDIS,2,geodetic,0.0,18110496192.848362,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0545-PHL,Isabela,Admin1,Isabela,,llm_wiki,GDIS,2,geodetic,0.0,18110496192.848362,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0545-PHL,Kalinga,Admin1,Kalinga,,llm_wiki,GDIS,2,geodetic,0.0,18110496192.848362,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0546-COL,Páez,Admin2,Cauca,Páez,llm_wiki,GDIS,2,geodetic,0.0,24098899587.588917,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0546-COL,Inzá,Admin2,Cauca,Inzá,llm_wiki,GDIS,2,geodetic,0.0,24098899587.588917,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0547-THA,Nakhon Si Thammarat,Admin1,Nakhon Si Thammarat,,llm_wiki,GDIS,2,geodetic,0.0,56031615742.147995,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0547-THA,Surat Thani,Admin1,Surat Thani,,llm_wiki,GDIS,2,geodetic,0.0,56031615742.147995,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0547-THA,Narathiwat,Admin1,Narathiwat,,llm_wiki,GDIS,2,geodetic,0.0,56031615742.147995,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0547-THA,Phatthalung,Admin1,Phatthalung,,llm_wiki,GDIS,2,geodetic,0.0,56031615742.147995,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0547-THA,Songkhla,Admin1,Songkhla,,llm_wiki,GDIS,2,geodetic,0.0,56031615742.147995,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0547-THA,Trang,Admin1,Trang,,llm_wiki,GDIS,2,geodetic,0.0,56031615742.147995,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0547-THA,Chumphon,Admin1,Chumphon,,llm_wiki,GDIS,2,geodetic,0.0,56031615742.147995,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0547-THA,Pattani,Admin1,Pattani,,llm_wiki,GDIS,2,geodetic,0.0,56031615742.147995,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0551-CRI,Matina,Admin2,Limón,Matina,llm_wiki,GDIS,2,geodetic,0.0,9698149153.87792,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0551-CRI,Siquirres,Admin2,Limón,Siquirres,llm_wiki,GDIS,2,geodetic,0.0,9698149153.87792,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0551-CRI,Heredia,Admin2,Heredia,Heredia,llm_wiki,GDIS,2,geodetic,0.0,9698149153.87792,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0551-CRI,San Isidro,Admin2,Heredia,San Isidro,llm_wiki,GDIS,2,geodetic,0.0,9698149153.87792,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0551-PAN,Chiriquí,Admin1,Chiriquí,,llm_wiki,GDIS,2,geodetic,0.0,35369661683.02074,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0551-PAN,Bocas del Toro,Admin1,Bocas del Toro,,llm_wiki,GDIS,2,geodetic,0.0,35369661683.02074,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0551-PAN,Darién,Admin1,Darién,,llm_wiki,GDIS,2,geodetic,0.0,35369661683.02074,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0559-COL,Antioquia,Admin1,Antioquia,,llm_wiki,GDIS,2,geodetic,0.0,181380892527.8227,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0559-COL,Arauca,Admin1,Arauca,,llm_wiki,GDIS,2,geodetic,0.0,181380892527.8227,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0559-COL,Caldas,Admin1,Caldas,,llm_wiki,GDIS,2,geodetic,0.0,181380892527.8227,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0559-COL,Risaralda,Admin1,Risaralda,,llm_wiki,GDIS,2,geodetic,0.0,181380892527.8227,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0560-IND,Puducherry,Admin1,Puducherry,,llm_wiki,GDIS,2,geodetic,0.0,38817491744.879875,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0560-IND,Thiruvallur,Admin2,Tamil Nadu,Thiruvallur,llm_wiki,GDIS,2,geodetic,0.0,38817491744.879875,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2008-0560-IND,Thoothukudi,Admin2,Tamil Nadu,Thoothukkudi,llm_wiki,GDIS,2,geodetic,0.0,38817491744.879875,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0560-IND,Ramanathapuram,Admin2,Tamil Nadu,Ramanathapuram,llm_wiki,GDIS,2,geodetic,0.0,38817491744.879875,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0560-IND,Tirunelveli,Admin2,Tamil Nadu,Tirunelveli,llm_wiki,GDIS,2,geodetic,0.0,38817491744.879875,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0560-IND,Pudukkottai,Admin2,Tamil Nadu,Pudukkottai,llm_wiki,GDIS,2,geodetic,0.0,38817491744.879875,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0560-IND,Nagapattinam,Admin2,Tamil Nadu,Nagappattinam,llm_wiki,GDIS,2,geodetic,0.0,38817491744.879875,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0560-IND,Cuddalore,Admin2,Tamil Nadu,Cuddalore,llm_wiki,GDIS,2,geodetic,0.0,38817491744.879875,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0560-IND,Chennai,Admin2,Tamil Nadu,Chennai,llm_wiki,GDIS,2,geodetic,0.0,38817491744.879875,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2008-0560-IND,Puducherry,Admin2,Puducherry,Puducherry,llm_wiki,GDIS,2,geodetic,0.0,38817491744.879875,0.0,0.0,0.0,0.0,0.0,False,False,False,False
